0	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/example/org/joda/example/time/AgeCalculator.java	org.joda.example.time	AgeCalculator;FieldGroup;FieldSet	JFrame	"""Month Based"";""Weekyears"";""Hours"";""Week Based"";""Age Calculator"";""Minutes"";"""";""Years"";""Days"";""Months"";""Weeks"";""Seconds"";""1970-01-01T00:00:00"";""Birthdate"""	500;1;5;0;103;101;4;2;0.1;' ';102;1.0;10;3	updateResults();iChronology.days();iChronology.hours();Box.createVerticalGlue();iChronology.months();birthdateField.getDocument();zoneSelector.getSelectedItem();iBirthdateStr.trim();show();DateTimeZone.getDefault();dt.getMillis();component.getPreferredSize();getScreenSize();addNotify();ISOChronology.getInstance();iCheckbox.isSelected();toArray();component.getMaximumSize();iChronology.weekyears();getID();getToolkit();birthdateField.getText();DateTimeZone.getAvailableIDs();iChronology.seconds();iTimer.start();getPreferredSize();getContentPane();iChronology.years();iResult.getText();System.currentTimeMillis();iChronology.weeks();iChronology.minutes()	BoxLayout.X_AXIS;size.width;cons.anchor;cons.gridy;cons.weightx;JFrame.EXIT_ON_CLOSE;BoxLayout.Y_AXIS;GridBagConstraints.WEST;fg.iResult;fg.iCheckbox;cons.gridx;screenSize.width;iFieldSets.length;size.height;iGroups.length;GridBagConstraints.HORIZONTAL;cons.fill;dim.height;screenSize.height
11	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/DateTimeFieldType.java	org.joda.time	DateTimeFieldType;StandardDateTimeFieldType	DateTimeFieldType	"""dayOfYear"";""dayOfMonth"";""yearOfCentury"";""dayOfWeek"";""year"";""minuteOfDay"";""weekyearOfCentury"";""centuryOfEra"";""clockhourOfHalfday"";""minuteOfHour"";""millisOfDay"";""weekOfWeekyear"";""yearOfEra"";""millisOfSecond"";""clockhourOfDay"";""secondOfMinute"";""monthOfYear"";""weekyear"";""era"";""hourOfHalfday"";""hourOfDay"";""halfdayOfDay"";""secondOfDay"""	9;23;16;1;42615285973990L;6;19;13;7;18;4;21;10;9937958251642L;11;15;8;22;3;14;20;5;12;2;17	chronology.hourOfDay();DurationFieldType.minutes();chronology.monthOfYear();chronology.clockhourOfHalfday();chronology.hourOfHalfday();DurationFieldType.weeks();DurationFieldType.millis();chronology.yearOfEra();DurationFieldType.seconds();chronology.millisOfDay();DurationFieldType.weekyears();chronology.dayOfYear();chronology.secondOfDay();chronology.halfdayOfDay();chronology.millisOfSecond();getName();chronology.era();chronology.dayOfWeek();chronology.year();chronology.minuteOfHour();DurationFieldType.years();DurationFieldType.days();chronology.weekyear();isSupported();chronology.centuryOfEra();chronology.clockhourOfDay();chronology.dayOfMonth();DurationFieldType.months();DurationFieldType.halfdays();DurationFieldType.centuries();chronology.weekOfWeekyear();DurationFieldType.hours();chronology.yearOfCentury();chronology.minuteOfDay();chronology.secondOfMinute();chronology.weekyearOfCentury();DurationFieldType.eras()	
12	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/DateTimeUtils.java	org.joda.time	DateTimeUtils;SystemMillisProvider;FixedMillisProvider;OffsetMillisProvider		"""UTC"";""CST"";""MDT"";""CDT"";""America/Los_Angeles"";""PDT"";""UT"";""Partial must not be null"";""The MillisProvider must not be null"";""EST"";""PST"";""CurrentTime.setProvider"";""America/Chicago"";""GMT"";""EDT"";""America/New_York"";""getInstance"";""MST"";""America/Denver"""	0.5d;0;0L;86400000d;2440587.5d	partial.size();DateTimeUtils.currentTimeMillis();cMillisProvider.getMillis();start.getChronology();loopField.getRangeDurationField();getType();loopField.getDurationField();interval.getChronology();instant.getChronology();System.getSecurityManager();ISOChronology.getInstance();checkPermission();DateTimeZone.getDefault();PeriodType.standard();duration.getMillis();System.currentTimeMillis();end.getChronology();instant.getMillis()	DateTimeZone.UTC
13	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/DateTimeZone.java	org.joda.time	DateTimeZone;Stub		"""America/Argentina/Buenos_Aires"";""UTC"";""CST"";""ACT"";""Australia/Darwin"";""Australia/Sydney"";""SST"";""MET"";""ECT"";""Asia/Kolkata"";""org/joda/time/tz/data"";""Asia/Yerevan"";""GMT-"";""user.timezone"";""GMT"";""America/New_York"";""PRT"";""-"";""CNT"";""DateTimeZone.setNameProvider"";""IST"";""Asia/Shanghai"";""Pacific/Guadalcanal"";""CTT"";""ART"";""DateTimeZone.setDefault"";""IET"";""America/Los_Angeles"";""America/Anchorage"";""' is not recognised"";""Asia/Ho_Chi_Minh"";""America/Indiana/Indianapolis"";""Pacific/Honolulu"";""VST"";""Asia/Dhaka"";""+"";""Invalid UTC zone provided"";""MIT"";""The provider doesn't have any available ids"";""GMT+"";""org.joda.time.DateTimeZone.NameProvider"";""HST"";""PST"";""America/Sao_Paulo"";""America/Denver"";""Africa/Harare"";""PLT"";""America/St_Johns"";""CAT"";""America/Phoenix"";""The provider doesn't support UTC"";""Africa/Cairo"";""WET"";""Minutes out of range: "";""AST"";""EST"";""Adding time zone offset caused overflow"";""Offset is too large"";""DateTimeZone.setProvider"";""BST"";""Id must not be null"";""EAT"";""JST"";""The datetime zone must not be null"";""BET"";""Asia/Tokyo"";""NST"";""Subtracting time zone offset caused overflow"";""AET"";""The datetime zone id '"";""org.joda.time.DateTimeZone.Provider"";""PNT"";""EET"";""Pacific/Auckland"";""Asia/Karachi"";""America/Puerto_Rico"";""America/Chicago"";""Pacific/Apia"";""Africa/Addis_Ababa"";""AGT"";""CET"";""NET"";""MST"""	':';'+';6471952376487863581L;0;60;0L;57;'-';2;4;'.';5546345482340108586L;59;3	Locale.getDefault();buf.toString();ref.get();getDefaultNameProvider();provider.getAvailableIDs();thread.getThreadGroup();DateTimeZone.getDefault();ids.size();getDefaultProvider();offsetFormatter();isFixed();zone.getID();System.getSecurityManager();getName();newInstance();toFormatter();hashCode();DateTimeUtils.currentTimeMillis();getID();Thread.currentThread();instant.getMillis();TimeZone.getDefault();in.readUTF();getDefault();getClass()	DateTimeConstants.MILLIS_PER_SECOND;DateTimeConstants.MILLIS_PER_MINUTE;DateTimeConstants.MILLIS_PER_HOUR;Long.MAX_VALUE;DateTimeZone.UTC
14	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/Days.java	org.joda.time	Days	BaseSingleFieldPeriod	"""P"";""D"""	7;1;6;5;0;87525275727380865L;4;2;3	p.getDays();start.getChronology();interval.getStart();PeriodType.days();DurationFieldType.days();interval.getEnd();getValue();days.getValue();other.getValue();ISOPeriodFormat.standard();chrono.days()	Days.ZERO;DateTimeConstants.MILLIS_PER_DAY;DateTimeConstants.SECONDS_PER_DAY;DateTimeConstants.DAYS_PER_WEEK;Integer.MIN_VALUE;Integer.MAX_VALUE;DateTimeConstants.MINUTES_PER_DAY;DateTimeConstants.HOURS_PER_DAY
15	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/Duration.java	org.joda.time	Duration	BaseDuration		0;0L;1;2471658376918L	getStandardHours();getStandardDays();getMillis();durationToAdd.getMillis();amount.getMillis();getStandardSeconds();getStandardMinutes()	DateTimeConstants.MILLIS_PER_MINUTE;DateTimeConstants.MILLIS_PER_SECOND;DateTimeConstants.MILLIS_PER_DAY;DateTimeConstants.MILLIS_PER_HOUR
16	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/DurationField.java	org.joda.time	DurationField		"""Long.MIN_VALUE cannot be negated"""			Long.MIN_VALUE;Integer.MIN_VALUE
17	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/DurationFieldType.java	org.joda.time	DurationFieldType;StandardDurationFieldType	DurationFieldType	"""days"";""minutes"";""halfdays"";""millis"";""weekyears"";""eras"";""centuries"";""hours"";""months"";""seconds"";""years"";""weeks"""	9;31156755687123L;7;1;6;5;12;11;4;2;8765135187319L;8;10;3	chronology.centuries();chronology.hours();isSupported();chronology.millis();chronology.eras();chronology.years();chronology.months();chronology.weekyears();chronology.weeks();getName();chronology.days();chronology.minutes();chronology.seconds();chronology.halfdays()	
18	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/Hours.java	org.joda.time	Hours	BaseSingleFieldPeriod	"""PT"";""H"""	7;87525275727380864L;1;6;5;0;4;2;8;3	PeriodType.hours();chrono.hours();DurationFieldType.hours();start.getChronology();interval.getStart();interval.getEnd();getValue();other.getValue();ISOPeriodFormat.standard();hours.getValue();p.getHours()	DateTimeConstants.SECONDS_PER_HOUR;Hours.ZERO;Integer.MIN_VALUE;Integer.MAX_VALUE;DateTimeConstants.MILLIS_PER_HOUR;DateTimeConstants.MINUTES_PER_HOUR;DateTimeConstants.HOURS_PER_WEEK;DateTimeConstants.HOURS_PER_DAY
19	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/IllegalFieldValueException.java	org.joda.time	IllegalFieldValueException	IllegalArgumentException	"""null"";"" for "";""is not supported"";""Value "";"": "";""must be in the range ["";""must not be smaller than "";""must not be larger than """	"'""';']';' ';6305711765985447737L;','"	fieldType.getName();buf.toString()	
20	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/IllegalInstantException.java	org.joda.time	IllegalInstantException	IllegalArgumentException	""" ("";""yyyy-MM-dd'T'HH:mm:ss.SSS"";""Illegal instant due to time zone offset transition (daylight savings time 'gap'): "";"""";"")"""	2858712538216L	ex.getCause()	
21	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/Instant.java	org.joda.time	Instant	AbstractInstant		0;3299096530934209741L;1	DateTimeUtils.currentTimeMillis();toInstant();getChronology();getMillis();durationToAdd.getMillis();ISOChronology.getInstanceUTC();ISODateTimeFormat.dateTimeParser();ISOChronology.getInstance();ConverterManager.getInstance();toDateTime();toMutableDateTime()	
22	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/Interval.java	org.joda.time	Interval	BaseInterval		4922451897541386752L;1	DateTimeUtils.currentTimeMillis();toDurationMillis();getChronology();interval.getEndMillis();interval.getStartMillis();getStartMillis();getEndMillis()	
23	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/JodaTimePermission.java	org.joda.time	JodaTimePermission	BasicPermission		1408944367355875472L		
24	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/LocalDate.java	org.joda.time	LocalDate;Property	BaseLocal;AbstractReadableInstantFieldProperty	"""Zone must not be null"";""The DateTimeFieldType must not be null"";""Invalid index: "";""deprecation"";""The time must not be null"";""' is not supported"";""Field must not be null"";""Chronology must not be null"";""The chronology of the time does not match"";""Field '"";""The calendar must not be null"";""The date must not be null"""	8775358157899L;1000;1;3193829732634L;6L;0;2;3600000;1900;3	weeks();iChronology.withUTC();getMaximumValue();date.getMonth();year();iInstant.getLocalMillis();getLocalMillis();years();DurationFieldType.weeks();chronology.withUTC();centuryOfEra();ISODateTimeFormat.date();DurationFieldType.weekyears();getDSTSavings();time.getChronology();ISOChronology.getInstance();date.getTime();ConverterManager.getInstance();yearOfCentury();days();dayOfWeek();getMinimumValue();iField.getType();type.getDurationType();DateTimeUtils.currentTimeMillis();DurationFieldType.years();weekOfWeekyear();DurationFieldType.days();ISODateTimeFormat.localDateParser();chrono.monthOfYear();getChronology();isSupported();time.getLocalMillis();iInstant.getChronology();getYear();chronology.dayOfMonth();chrono.year();field.isSupported();date.getYear();DurationFieldType.months();field.getUnitMillis();earlier.getDate();months();monthOfYear();dayOfMonth();DurationFieldType.centuries();TimeZone.getDefault();era();getUnitMillis();period.size();weekyear();withUTC();getDayOfMonth();getMonthOfYear();toString();date.getDate();chronology.getZone();ISOChronology.getInstanceUTC();iChronology.dayOfMonth();dayOfYear();chrono.dayOfMonth();yearOfEra();iChronology.getZone();oos.readObject();DurationFieldType.eras()	GregorianCalendar.AD;DateTimeConstants.MILLIS_PER_HOUR;Calendar.ERA;other.iLocalMillis;Calendar.DAY_OF_MONTH;Calendar.MONTH;DateTimeZone.UTC;Calendar.YEAR;other.iChronology
25	Time_10_b	/Volumes/data/bugStudy/defects4j/data/Time_10_b/src/main/java/org/joda/time/LocalDateTime.java	org.joda.time	LocalDateTime;Property	BaseLocal;AbstractReadableInstantFieldProperty	"""Zone must not be null"";""The DateTimeFieldType must not be null"";""Invalid index: "";""deprecation"";""' is not supported"";""Chronology must not be null"";""Field must not be null"";""Field '"";""The calendar must not be null"";""The date must not be null"""	268716875315837168L;1000;358138762846288L;1;0;60000;4;2;1900;3	weeks();chrono.minuteOfHour();iChronology.withUTC();chrono.millisOfDay();getMaximumValue();date.getMonth();year();iInstant.getLocalMillis();getLocalMillis();years();chrono.hourOfDay();minutes();chronology.withUTC();millis();getMillisOfSecond();centuryOfEra();millisOfDay();hourOfDay();getDSTSavings();ISOChronology.getInstance();getSecondOfMinute();date.getTime();ConverterManager.getInstance();yearOfCentury();days();dayOfWeek();millisOfSecond();getMinuteOfHour();secondOfMinute();iField.getType();getMinimumValue();date.getHours();DateTimeUtils.currentTimeMillis();weekOfWeekyear();chrono.secondOfMinute();chrono.monthOfYear();date.getMinutes();getChronology();isSupported();iInstant.getChronology();getYear();ISODateTimeFormat.dateTime();chrono.year();date.getYear();months();monthOfYear();dayOfMonth();TimeZone.getDefault();seconds();era();weekyear();ISODateTimeFormat.localDateOptionalTimeParser();withUTC();chrono.millisOfSecond();getDayOfMonth();durationToAdd.getMillis();getMonthOfYear();hours();minuteOfHour();date.getDate();chronology.getZone();ISOChronology.getInstanceUTC();date.getSeconds();toString();dayOfYear();chrono.dayOfMonth();yearOfEra();iChronology.getZone();oos.readObject();getHourOfDay()	other.iChronology;GregorianCalendar.AD;Calendar.ERA;Calendar.SECOND;Calendar.MINUTE;Calendar.HOUR_OF_DAY;Calendar.DAY_OF_MONTH;Calendar.MONTH;other.iLocalMillis;DateTimeZone.UTC;Calendar.YEAR;Calendar.MILLISECOND
